queue_id,queue_row_id,queue_stage,source_bucket,campaign_id,pair_id,image_id,duplicate_group_id,feature_snapshot_id,layout_spec_id,image_path,resolved_path,category,source_group,place_name,subject_name,diagnostic_model_score,clip_margin,clip_positive_max_sim,clip_negative_max_sim,clip_rank_percentile,required_region_safe_mean,required_region_safe_min,title_region_safe_score,info_region_safe_score,dinov2_cluster_id_coarse,dinov2_cluster_id_mid,dinov2_cluster_id_fine,preview_path,decision,issue_tags,preference_rank,notes,image_category_gallery,image_category_tree,image_category_flower,image_category_course,path_has_architecture,path_has_garden
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0011,cold_start,clip_high_model_low,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_0265165be9__layout_top_left_bottom_left,raw_0265165be9,dup_exact_e6ab9cc490fa,feat_v2_2_1__phase1b_summer_garden_walk__raw_0265165be9,layout_top_left_bottom_left,arbor/flower/산수국/nature11_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/산수국/nature11_2.jpg,arbor,flower,,산수국,,0.05163995921611786,0.2664887309074402,0.21484877169132233,0.8585366010665894,0.3926829268292683,0.28780487804878047,0.4975609756097561,0.28780487804878047,coarse_20_0008,mid_100_0036,fine_182_0161,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0012,cold_start,clip_high_model_low,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_1a9d7aebc4__layout_top_left_bottom_left,raw_1a9d7aebc4,dup_exact_03fbd2c210f3,feat_v2_2_1__phase1b_summer_garden_walk__raw_1a9d7aebc4,layout_top_left_bottom_left,arbor/tree/느티나무/nature3_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/tree/느티나무/nature3_2.jpg,arbor,tree,,느티나무,,0.04913263022899628,0.2612787187099457,0.2121460884809494,0.7804877758026123,0.3,0.1024390243902439,0.4975609756097561,0.1024390243902439,coarse_20_0002,mid_100_0030,fine_182_0067,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0013,cold_start,layout_safe_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_7d25734664__layout_top_left_bottom_left,raw_7d25734664,dup_exact_9b0e69ca337e,feat_v2_2_1__phase1b_summer_garden_walk__raw_7d25734664,layout_top_left_bottom_left,arbor/flower/잔대/nature6_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/잔대/nature6_1.jpg,arbor,flower,,잔대,,0.03178727626800537,0.249272882938385,0.21748560667037964,0.6097561120986938,0.8780487804878049,0.7804878048780488,0.7804878048780488,0.975609756097561,coarse_20_0005,mid_100_0021,fine_182_0036,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0014,cold_start,layout_safe_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_787ceac869__layout_top_left_bottom_left,raw_787ceac869,dup_exact_0a64097520e9,feat_v2_2_1__phase1b_summer_garden_walk__raw_787ceac869,layout_top_left_bottom_left,arbor/flower/진달래/nature15_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/진달래/nature15_1.jpg,arbor,flower,,진달래,,0.04593747854232788,0.27592337131500244,0.22998589277267456,0.9463414549827576,0.8268292682926829,0.7121951219512195,0.9414634146341463,0.7121951219512195,coarse_20_0005,mid_100_0069,fine_182_0034,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0015,cold_start,layout_safe_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_2507ee3d61__layout_top_left_bottom_left,raw_2507ee3d61,dup_exact_1ebeb044a681,feat_v2_2_1__phase1b_summer_garden_walk__raw_2507ee3d61,layout_top_left_bottom_left,gallery/건축/소요헌/space3_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소요헌/space3_4_1.jpg,gallery,건축,소요헌,,,0.036034926772117615,0.23704566061496735,0.20101073384284973,0.3268292546272278,0.8,0.6634146341463415,0.9365853658536585,0.6634146341463415,coarse_20_0007,mid_100_0065,fine_182_0173,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0016,cold_start,layout_safe_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_c9fb41f69a__layout_top_left_bottom_left,raw_c9fb41f69a,dup_exact_138d269d4f5b,feat_v2_2_1__phase1b_summer_garden_walk__raw_c9fb41f69a,layout_top_left_bottom_left,arbor/flower/잔대/nature6_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/잔대/nature6_2.jpg,arbor,flower,,잔대,,0.03520490229129791,0.2400350719690323,0.20483016967773438,0.4000000059604645,0.7560975609756098,0.6292682926829268,0.6292682926829268,0.8829268292682927,coarse_20_0005,mid_100_0021,fine_182_0167,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0017,cold_start,layout_safe_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_0a5bd0d204__layout_top_left_bottom_left,raw_0a5bd0d204,dup_exact_504f4eedfd34,feat_v2_2_1__phase1b_summer_garden_walk__raw_0a5bd0d204,layout_top_left_bottom_left,arbor/flower/산수국/nature11_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/산수국/nature11_1.jpg,arbor,flower,,산수국,,0.04628369212150574,0.24921898543834686,0.20293529331684113,0.6048780679702759,0.7536585365853659,0.6097560975609756,0.8975609756097561,0.6097560975609756,coarse_20_0011,mid_100_0036,fine_182_0023,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0018,cold_start,layout_safe_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_a872414c95__layout_top_left_bottom_left,raw_a872414c95,dup_exact_2c1185421690,feat_v2_2_1__phase1b_summer_garden_walk__raw_a872414c95,layout_top_left_bottom_left,arbor/flower/쑥부쟁이/nature17_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/쑥부쟁이/nature17_1.jpg,arbor,flower,,쑥부쟁이,,0.04317796230316162,0.26072636246681213,0.2175484001636505,0.7756097316741943,0.6658536585365854,0.5609756097560976,0.5609756097560976,0.7707317073170732,coarse_20_0005,mid_100_0038,fine_182_0037,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0019,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_39a0295efc__layout_top_left_bottom_left,raw_39a0295efc,dup_exact_781f043e9a4b,feat_v2_2_1__phase1b_summer_garden_walk__raw_39a0295efc,layout_top_left_bottom_left,gallery/정원/유원/space5_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/유원/space5_1_1.jpg,gallery,정원,유원,,,0.04740722477436066,0.28176015615463257,0.2343529313802719,0.9804878234863281,0.1975609756097561,0.15609756097560976,0.23902439024390243,0.15609756097560976,coarse_20_0015,mid_100_0051,fine_182_0176,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0020,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_7f1ff1b54d__layout_top_left_bottom_left,raw_7f1ff1b54d,dup_exact_3fc82a73fdce,feat_v2_2_1__phase1b_summer_garden_walk__raw_7f1ff1b54d,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_1_1.jpg,gallery,정원,풍설기천년,,,0.04640236496925354,0.27402573823928833,0.2276233732700348,0.9317073225975037,0.24390243902439024,0.1024390243902439,0.1024390243902439,0.3853658536585366,coarse_20_0014,mid_100_0071,fine_182_0062,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0021,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_1e0c34f4ae__layout_top_left_bottom_left,raw_1e0c34f4ae,dup_exact_6a7b08db5b00,feat_v2_2_1__phase1b_summer_garden_walk__raw_1e0c34f4ae,layout_top_left_bottom_left,arbor/flower/맥문동/nature7_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/맥문동/nature7_1.jpg,arbor,flower,,맥문동,,0.04519927501678467,0.2466266006231308,0.20142732560634613,0.5463414788246155,0.1902439024390244,0.13658536585365855,0.24390243902439024,0.13658536585365855,coarse_20_0005,mid_100_0053,fine_182_0045,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0022,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_31b278973b__layout_top_left_bottom_left,raw_31b278973b,dup_exact_30bc26797ec5,feat_v2_2_1__phase1b_summer_garden_walk__raw_31b278973b,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_1_2.jpg,gallery,정원,풍설기천년,,,0.04500660300254822,0.2795127034187317,0.23450610041618347,0.9658536314964294,0.13414634146341464,0.04878048780487805,0.04878048780487805,0.21951219512195122,coarse_20_0014,mid_100_0075,fine_182_0040,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0023,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_c310b5be34__layout_top_left_bottom_left,raw_c310b5be34,dup_exact_cbf17d4e5cc3,feat_v2_2_1__phase1b_summer_garden_walk__raw_c310b5be34,layout_top_left_bottom_left,arbor/flower/수련/nature10_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/수련/nature10_1.jpg,arbor,flower,,수련,,0.04416215419769287,0.25547435879707336,0.2113122045993805,0.70243901014328,0.37317073170731707,0.14634146341463414,0.6,0.14634146341463414,coarse_20_0010,mid_100_0034,fine_182_0172,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0024,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_8deb1c497d__layout_top_left_bottom_left,raw_8deb1c497d,dup_exact_d66c0c1dff98,feat_v2_2_1__phase1b_summer_garden_walk__raw_8deb1c497d,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_3_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_3_2.jpg,gallery,정원,풍설기천년,,,0.04254549741744995,0.281646192073822,0.23910069465637207,0.9756097793579102,0.2853658536585366,0.04878048780487805,0.5219512195121951,0.04878048780487805,coarse_20_0014,mid_100_0012,fine_182_0124,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0025,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_04cecb0a9c__layout_top_left_bottom_left,raw_04cecb0a9c,dup_exact_dab2db81ef2e,feat_v2_2_1__phase1b_summer_garden_walk__raw_04cecb0a9c,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_3.jpg,gallery,정원,별유동천,,,0.04236254096031189,0.26150164008140564,0.21913909912109375,0.790243923664093,0.3341463414634146,0.2975609756097561,0.2975609756097561,0.37073170731707317,coarse_20_0013,mid_100_0039,fine_182_0148,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0026,cold_start,cluster_diversity,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_61fc86118e__layout_top_left_bottom_left,raw_61fc86118e,dup_exact_dd008cd5d594,feat_v2_2_1__phase1b_summer_garden_walk__raw_61fc86118e,layout_top_left_bottom_left,gallery/건축/유원/space5_4_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_4_3.jpg,gallery,건축,유원,,,0.03897219896316528,0.2617073655128479,0.22273516654968262,0.795121967792511,0.24146341463414633,0.16097560975609757,0.32195121951219513,0.16097560975609757,coarse_20_0003,mid_100_0014,fine_182_0022,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0027,cold_start,uncertainty,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_ebe21d1cfd__layout_top_left_bottom_left,raw_ebe21d1cfd,dup_exact_7023d86c0e55,feat_v2_2_1__phase1b_summer_garden_walk__raw_ebe21d1cfd,layout_top_left_bottom_left,arbor/flower/수련/nature10_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/flower/수련/nature10_2.jpg,arbor,flower,,수련,,0.04009072482585907,0.2523505985736847,0.21225987374782562,0.6487804651260376,0.32439024390243903,0.25365853658536586,0.3951219512195122,0.25365853658536586,coarse_20_0010,mid_100_0034,fine_182_0028,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0028,cold_start,uncertainty,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_e72560847a__layout_top_left_bottom_left,raw_e72560847a,dup_exact_f96ee125e356,feat_v2_2_1__phase1b_summer_garden_walk__raw_e72560847a,layout_top_left_bottom_left,gallery/건축/유원/유원.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/유원.jpg,gallery,건축,유원,,,0.03999029099941254,0.278679758310318,0.23868946731090546,0.9560975432395935,0.24878048780487805,0.24390243902439024,0.25365853658536586,0.24390243902439024,coarse_20_0015,mid_100_0051,fine_182_0155,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0029,cold_start,uncertainty,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_0c5ae66373__layout_top_left_bottom_left,raw_0c5ae66373,dup_exact_c6ee6e354165,feat_v2_2_1__phase1b_summer_garden_walk__raw_0c5ae66373,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_4_1.jpg,gallery,정원,풍설기천년,,,0.03976207971572876,0.2592984437942505,0.21953636407852173,0.7463414669036865,0.2634146341463415,0.24878048780487805,0.24878048780487805,0.2780487804878049,coarse_20_0014,mid_100_0012,fine_182_0011,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_summer_garden_walk,review_queue_phase1b_v1__phase1b_summer_garden_walk_0030,cold_start,random_coverage,phase1b_summer_garden_walk,phase1b_summer_garden_walk__raw_d206795824__layout_top_left_bottom_left,raw_d206795824,dup_exact_31d8ba639028,feat_v2_2_1__phase1b_summer_garden_walk__raw_d206795824,layout_top_left_bottom_left,gallery/정원/별유동천/space9_3_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_3_3.jpg,gallery,정원,별유동천,,,0.029004529118537903,0.2390047013759613,0.2100001722574234,0.37560975551605225,0.2707317073170732,0.16097560975609757,0.16097560975609757,0.3804878048780488,coarse_20_0013,mid_100_0039,fine_182_0100,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
