queue_id,queue_row_id,queue_stage,source_bucket,campaign_id,pair_id,image_id,duplicate_group_id,feature_snapshot_id,layout_spec_id,image_path,resolved_path,category,source_group,place_name,subject_name,diagnostic_model_score,clip_margin,clip_positive_max_sim,clip_negative_max_sim,clip_rank_percentile,required_region_safe_mean,required_region_safe_min,title_region_safe_score,info_region_safe_score,dinov2_cluster_id_coarse,dinov2_cluster_id_mid,dinov2_cluster_id_fine,preview_path,decision,issue_tags,preference_rank,notes,image_category_gallery,image_category_tree,image_category_flower,image_category_course,path_has_architecture,path_has_garden
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0011,cold_start,clip_high_model_low,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_19c9aa3ffa__layout_top_left_bottom_left,raw_19c9aa3ffa,dup_exact_39d154f18e8e,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_19c9aa3ffa,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_1.jpg,gallery,건축,몽몽미방,,,0.043257132172584534,0.27065274119377136,0.22739560902118683,0.8975609540939331,0.424390243902439,0.25365853658536586,0.25365853658536586,0.5951219512195122,coarse_20_0011,mid_100_0022,fine_182_0013,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0012,cold_start,clip_high_model_low,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_01461f5add__layout_top_left_bottom_left,raw_01461f5add,dup_exact_ad31021b00fa,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_01461f5add,layout_top_left_bottom_left,gallery/건축/내심낙원/space4_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/내심낙원/space4_4_1.jpg,gallery,건축,내심낙원,,,0.043064579367637634,0.25442543625831604,0.2113608568906784,0.6682927012443542,0.14878048780487804,0.04878048780487805,0.04878048780487805,0.24878048780487805,coarse_20_0001,mid_100_0017,fine_182_0129,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0013,cold_start,layout_safe_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_36390c31f3__layout_top_left_bottom_left,raw_36390c31f3,dup_exact_4c31665185cd,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_36390c31f3,layout_top_left_bottom_left,gallery/건축/소대/space12_3_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소대/space12_3_3.jpg,gallery,건축,소대,,,0.038703545928001404,0.26308655738830566,0.22438301146030426,0.8048780560493469,0.8926829268292683,0.8829268292682927,0.8829268292682927,0.9024390243902439,coarse_20_0009,mid_100_0082,fine_182_0103,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0014,cold_start,layout_safe_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_da7cf8faa0__layout_top_left_bottom_left,raw_da7cf8faa0,dup_exact_d4a27ecb7eca,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_da7cf8faa0,layout_top_left_bottom_left,gallery/건축/와사/space6_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_1.jpg,gallery,건축,와사,,,0.037632331252098083,0.2530839741230011,0.21545164287090302,0.6341463327407837,0.8121951219512196,0.7853658536585366,0.7853658536585366,0.8390243902439024,coarse_20_0012,mid_100_0005,fine_182_0039,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0015,cold_start,layout_safe_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_6e478a1722__layout_top_left_bottom_left,raw_6e478a1722,dup_exact_c340834fafd6,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_6e478a1722,layout_top_left_bottom_left,gallery/정원/유원/space5_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/유원/space5_1_3.jpg,gallery,정원,유원,,,0.037427887320518494,0.25490665435791016,0.21747876703739166,0.6780487895011902,0.5853658536585367,0.5317073170731708,0.5317073170731708,0.6390243902439025,coarse_20_0003,mid_100_0056,fine_182_0014,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0016,cold_start,layout_safe_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_1f83bfb714__layout_top_left_bottom_left,raw_1f83bfb714,dup_exact_42e5733d6c40,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_1f83bfb714,layout_top_left_bottom_left,gallery/건축/소대/space12_4_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소대/space12_4_2.jpg,gallery,건축,소대,,,0.04096969962120056,0.24138718843460083,0.20041748881340027,0.37560975551605225,0.5829268292682928,0.4878048780487805,0.4878048780487805,0.6780487804878049,coarse_20_0009,mid_100_0067,fine_182_0087,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0017,cold_start,layout_safe_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_c6acb786d6__layout_top_left_bottom_left,raw_c6acb786d6,dup_exact_7b82794306e8,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_c6acb786d6,layout_top_left_bottom_left,gallery/건축/명정/space10_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/명정/space10_1_3.jpg,gallery,건축,명정,,,0.03678014874458313,0.2585667371749878,0.22178658843040466,0.7512195110321045,0.5292682926829269,0.3121951219512195,0.3121951219512195,0.7463414634146341,coarse_20_0006,mid_100_0013,fine_182_0140,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0018,cold_start,layout_safe_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_88ef9cd227__layout_top_left_bottom_left,raw_88ef9cd227,dup_exact_4724bab589be,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_88ef9cd227,layout_top_left_bottom_left,arbor/tree/배롱나무/nature2_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/arbor/tree/배롱나무/nature2_2.jpg,arbor,tree,,배롱나무,,0.03511549532413483,0.26377755403518677,0.22866205871105194,0.8146341443061829,0.3073170731707317,0.28292682926829266,0.33170731707317075,0.28292682926829266,coarse_20_0013,mid_100_0009,fine_182_0006,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0019,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_66d595ed3e__layout_top_left_bottom_left,raw_66d595ed3e,dup_exact_7e2dc3f189f6,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_66d595ed3e,layout_top_left_bottom_left,gallery/정원/한유시경/space11_3_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/한유시경/space11_3_3.jpg,gallery,정원,한유시경,,,0.039776742458343506,0.25494250655174255,0.21516576409339905,0.6829268336296082,0.04878048780487805,0.029268292682926828,0.06829268292682927,0.029268292682926828,coarse_20_0002,mid_100_0079,fine_182_0118,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0020,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_e6b27b849a__layout_top_left_bottom_left,raw_e6b27b849a,dup_exact_524a030305ad,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_e6b27b849a,layout_top_left_bottom_left,gallery/정원/별유동천/space9_4_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_4_3.jpg,gallery,정원,별유동천,,,0.03976893424987793,0.2770971953868866,0.23732826113700867,0.9609755873680115,0.11951219512195121,0.08780487804878048,0.08780487804878048,0.15121951219512195,coarse_20_0013,mid_100_0009,fine_182_0171,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0021,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_5d1b1c714f__layout_top_left_bottom_left,raw_5d1b1c714f,dup_exact_d05305650ae6,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_5d1b1c714f,layout_top_left_bottom_left,gallery/건축/현암/현암.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/현암/현암.jpg,gallery,건축,현암,,,0.03848947584629059,0.24583108723163605,0.20734161138534546,0.46341463923454285,0.47073170731707314,0.2097560975609756,0.2097560975609756,0.7317073170731707,coarse_20_0004,mid_100_0042,fine_182_0152,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0022,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_171a797d54__layout_top_left_bottom_left,raw_171a797d54,dup_exact_47d57c28fa8f,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_171a797d54,layout_top_left_bottom_left,gallery/건축/와사/space6_4_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_3.jpg,gallery,건축,와사,,,0.03741230070590973,0.2659774422645569,0.22856514155864716,0.8487805128097534,0.1951219512195122,0.17073170731707318,0.21951219512195122,0.17073170731707318,coarse_20_0001,mid_100_0076,fine_182_0088,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0023,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_448aa545e9__layout_top_left_bottom_left,raw_448aa545e9,dup_exact_d2a83a561c4b,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_448aa545e9,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_6.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_6.jpg,gallery,건축,몽몽미방,,,0.03653417527675629,0.26397207379341125,0.22743789851665497,0.8195121884346008,0.22926829268292684,0.13170731707317074,0.13170731707317074,0.32682926829268294,coarse_20_0004,mid_100_0023,fine_182_0041,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0024,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_dbff971c57__layout_top_left_bottom_left,raw_dbff971c57,dup_exact_0443c28f5723,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_dbff971c57,layout_top_left_bottom_left,gallery/건축/소요헌/space3_3_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소요헌/space3_3_1.jpg,gallery,건축,소요헌,,,0.036083683371543884,0.25985202193260193,0.22376833856105804,0.7707316875457764,0.4195121951219512,0.08292682926829269,0.7560975609756098,0.08292682926829269,coarse_20_0007,mid_100_0092,fine_182_0130,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0025,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_ade5896e2e__layout_top_left_bottom_left,raw_ade5896e2e,dup_exact_66ae0d4ae533,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_ade5896e2e,layout_top_left_bottom_left,gallery/건축/첨단/space8_4_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/첨단/space8_4_3.jpg,gallery,건축,첨단,,,0.03546653687953949,0.2416992336511612,0.2062326967716217,0.3804877996444702,0.6121951219512195,0.2731707317073171,0.9512195121951219,0.2731707317073171,coarse_20_0007,mid_100_0000,fine_182_0086,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0026,cold_start,cluster_diversity,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_572e8cc431__layout_top_left_bottom_left,raw_572e8cc431,dup_exact_b72fd4e92342,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_572e8cc431,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_8.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_8.jpg,gallery,건축,몽몽미방,,,0.03503561019897461,0.2485150694847107,0.21347945928573608,0.5170731544494629,0.21707317073170732,0.00975609756097561,0.00975609756097561,0.424390243902439,coarse_20_0004,mid_100_0001,fine_182_0019,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0027,cold_start,uncertainty,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_9b34fc0214__layout_top_left_bottom_left,raw_9b34fc0214,dup_exact_4f3e767139ec,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_9b34fc0214,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_1.jpg,gallery,정원,별유동천,,,0.0373818576335907,0.2792004644870758,0.2418186068534851,0.9756097793579102,0.44146341463414634,0.12195121951219512,0.7609756097560976,0.12195121951219512,coarse_20_0013,mid_100_0009,fine_182_0114,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0028,cold_start,uncertainty,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_f60ec3a3b4__layout_top_left_bottom_left,raw_f60ec3a3b4,dup_exact_6d5800f28fea,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_f60ec3a3b4,layout_top_left_bottom_left,gallery/건축/유원/space5_4_4.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_4_4.jpg,gallery,건축,유원,,,0.036201536655426025,0.2478337287902832,0.21163219213485718,0.507317066192627,0.348780487804878,0.22926829268292684,0.46829268292682924,0.22926829268292684,coarse_20_0015,mid_100_0051,fine_182_0053,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0029,cold_start,uncertainty,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_31b278973b__layout_top_left_bottom_left,raw_31b278973b,dup_exact_30bc26797ec5,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_31b278973b,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_1_2.jpg,gallery,정원,풍설기천년,,,0.034994542598724365,0.2795126438140869,0.24451810121536255,0.9804878234863281,0.13414634146341464,0.04878048780487805,0.04878048780487805,0.21951219512195122,coarse_20_0014,mid_100_0075,fine_182_0040,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art,review_queue_phase1b_v1__phase1b_indoor_gallery_winter_art_0030,cold_start,random_coverage,phase1b_indoor_gallery_winter_art,phase1b_indoor_gallery_winter_art__raw_06196affb7__layout_top_left_bottom_left,raw_06196affb7,dup_exact_5c44d29c6405,feat_v2_2_1__phase1b_indoor_gallery_winter_art__raw_06196affb7,layout_top_left_bottom_left,gallery/건축/소요헌/space3_4_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소요헌/space3_4_2.jpg,gallery,건축,소요헌,,,0.03380994498729706,0.25347891449928284,0.21966896951198578,0.6487804651260376,0.12195121951219512,0.058536585365853655,0.058536585365853655,0.18536585365853658,coarse_20_0009,mid_100_0091,fine_182_0137,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
