queue_id,queue_row_id,queue_stage,source_bucket,campaign_id,pair_id,image_id,duplicate_group_id,feature_snapshot_id,layout_spec_id,image_path,resolved_path,category,source_group,place_name,subject_name,diagnostic_model_score,clip_margin,clip_positive_max_sim,clip_negative_max_sim,clip_rank_percentile,required_region_safe_mean,required_region_safe_min,title_region_safe_score,info_region_safe_score,dinov2_cluster_id_coarse,dinov2_cluster_id_mid,dinov2_cluster_id_fine,preview_path,decision,issue_tags,preference_rank,notes,image_category_gallery,image_category_tree,image_category_flower,image_category_course,path_has_architecture,path_has_garden,decision_label
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0011,cold_start,clip_high_model_low,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_fd605cb0e0__layout_top_left_bottom_left,raw_fd605cb0e0,dup_exact_400c7e08cd80,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_fd605cb0e0,layout_top_left_bottom_left,gallery/건축/와사/space6_4_6.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_6.jpg,gallery,건축,와사,,,0.0775636136531829,0.2697475254535675,0.1921839118003845,0.70243901014328,0.0512195121951219,0.0390243902439024,0.0634146341463414,0.0390243902439024,coarse_20_0004,mid_100_0011,fine_182_0162,,0,poor_composition,,이미지가 별로임,1.0,0.0,0.0,0.0,1.0,0.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0012,cold_start,clip_high_model_low,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_bfd9e19ca6__layout_top_left_bottom_left,raw_bfd9e19ca6,dup_exact_4d9c41a09fcb,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_bfd9e19ca6,layout_top_left_bottom_left,gallery/건축/와사/space6_4_8.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_8.jpg,gallery,건축,와사,,,0.0775021761655807,0.289687842130661,0.2121856659650802,0.9317073225975036,0.0804878048780487,0.0,0.1609756097560975,0.0,coarse_20_0012,mid_100_0005,fine_182_0128,,0,poor_composition,,이미지가 별로임,1.0,0.0,0.0,0.0,1.0,0.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0013,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_da7cf8faa0__layout_top_left_bottom_left,raw_da7cf8faa0,dup_exact_d4a27ecb7eca,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_da7cf8faa0,layout_top_left_bottom_left,gallery/건축/와사/space6_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_1.jpg,gallery,건축,와사,,,0.0719974935054779,0.2842549383640289,0.212257444858551,0.8926829099655151,0.8121951219512196,0.7853658536585366,0.7853658536585366,0.8390243902439024,coarse_20_0012,mid_100_0005,fine_182_0039,,0,"text_region_conflict,poor_composition",,텍스트 공간 없음. 이미지가 예뻤으면 그래도 써줄만 했겠지만 이미지도 별로임.,1.0,0.0,0.0,0.0,1.0,0.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0014,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_81f6126162__layout_top_left_bottom_left,raw_81f6126162,dup_exact_172bd0780cb2,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_81f6126162,layout_top_left_bottom_left,gallery/건축/심포니6/space18_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/심포니6/space18_1_1.jpg,gallery,건축,심포니6,,,0.0721388757228851,0.2922253012657165,0.2200864255428314,0.9463414549827576,0.7926829268292683,0.7073170731707317,0.7073170731707317,0.8780487804878049,coarse_20_0016,mid_100_0028,fine_182_0029,,2,,,,1.0,0.0,0.0,0.0,1.0,0.0,accept
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0015,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_29a21d3e23__layout_top_left_bottom_left,raw_29a21d3e23,dup_exact_e13651708537,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_29a21d3e23,layout_top_left_bottom_left,gallery/건축/첨단/space8_3_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/첨단/space8_3_2.jpg,gallery,건축,첨단,,,0.0678020715713501,0.282932311296463,0.2151302397251129,0.8780487775802612,0.6414634146341462,0.5658536585365853,0.5658536585365853,0.7170731707317073,coarse_20_0006,mid_100_0025,fine_182_0136,,2,,,,1.0,0.0,0.0,0.0,1.0,0.0,accept
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0016,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_c52de39b35__layout_top_left_bottom_left,raw_c52de39b35,dup_exact_4b0f2c700545,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_c52de39b35,layout_top_left_bottom_left,gallery/건축/명정/space10_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/명정/space10_4_1.jpg,gallery,건축,명정,,,0.0737519115209579,0.2862654328346252,0.2125135213136673,0.9073171019554138,0.4829268292682926,0.448780487804878,0.448780487804878,0.5170731707317073,coarse_20_0006,mid_100_0013,fine_182_0174,,1,,,,1.0,0.0,0.0,0.0,1.0,0.0,acceptable
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0017,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_c2c0208981__layout_top_left_bottom_left,raw_c2c0208981,dup_exact_e607ac9acfc1,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_c2c0208981,layout_top_left_bottom_left,gallery/정원/몽몽미방/space7_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/몽몽미방/space7_1_3.jpg,gallery,정원,몽몽미방,,,0.0613175481557846,0.2662321031093597,0.2049145549535751,0.6536585092544556,0.5341463414634147,0.4390243902439024,0.4390243902439024,0.6292682926829268,coarse_20_0011,mid_100_0016,fine_182_0015,,0,semantic_mismatch,,건축물이 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0018,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_ad4baaeb29__layout_top_left_bottom_left,raw_ad4baaeb29,dup_exact_623a286a8631,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_ad4baaeb29,layout_top_left_bottom_left,gallery/건축/명정/명정.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/명정/명정.jpg,gallery,건축,명정,,,0.0761592239141464,0.2830676436424255,0.2069084197282791,0.8829268217086792,0.5853658536585367,0.3707317073170731,0.3707317073170731,0.8,coarse_20_0006,mid_100_0013,fine_182_0049,,1,,,,1.0,0.0,0.0,0.0,1.0,0.0,acceptable
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0019,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_4e6c171e96__layout_top_left_bottom_left,raw_4e6c171e96,dup_exact_d52b72f2194c,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_4e6c171e96,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_5.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_5.jpg,gallery,건축,몽몽미방,,,0.0768601149320602,0.2777442932128906,0.2008841782808303,0.8195121884346008,0.1268292682926829,0.0390243902439024,0.2146341463414634,0.0390243902439024,coarse_20_0012,mid_100_0033,fine_182_0032,,1,,,,1.0,0.0,0.0,0.0,1.0,0.0,acceptable
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0020,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_39a0295efc__layout_top_left_bottom_left,raw_39a0295efc,dup_exact_781f043e9a4b,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_39a0295efc,layout_top_left_bottom_left,gallery/정원/유원/space5_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/유원/space5_1_1.jpg,gallery,정원,유원,,,0.0757911205291748,0.2817600667476654,0.2059689462184906,0.8585366010665894,0.1975609756097561,0.1560975609756097,0.2390243902439024,0.1560975609756097,coarse_20_0015,mid_100_0051,fine_182_0176,,2,,,,1.0,0.0,0.0,0.0,0.0,1.0,accept
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0021,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_9d0d132603__layout_top_left_bottom_left,raw_9d0d132603,dup_exact_6e9a8dfc5211,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_9d0d132603,layout_top_left_bottom_left,gallery/건축/유원/space5_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_4_1.jpg,gallery,건축,유원,,,0.0749017298221588,0.2756999433040619,0.200798213481903,0.7756097316741943,0.1390243902439024,0.1073170731707317,0.1707317073170731,0.1073170731707317,coarse_20_0015,mid_100_0055,fine_182_0070,,2,,,,1.0,0.0,0.0,0.0,1.0,0.0,accept
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0022,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_61fc86118e__layout_top_left_bottom_left,raw_61fc86118e,dup_exact_dd008cd5d594,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_61fc86118e,layout_top_left_bottom_left,gallery/건축/유원/space5_4_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_4_3.jpg,gallery,건축,유원,,,0.0748553127050399,0.2848455905914306,0.2099902778863906,0.8975609540939331,0.2414634146341463,0.1609756097560975,0.3219512195121951,0.1609756097560975,coarse_20_0003,mid_100_0014,fine_182_0022,,1,,,,1.0,0.0,0.0,0.0,1.0,0.0,acceptable
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0023,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_06196affb7__layout_top_left_bottom_left,raw_06196affb7,dup_exact_5c44d29c6405,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_06196affb7,layout_top_left_bottom_left,gallery/건축/소요헌/space3_4_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소요헌/space3_4_2.jpg,gallery,건축,소요헌,,,0.0745377540588378,0.2754471898078918,0.2009094357490539,0.7707316875457764,0.1219512195121951,0.0585365853658536,0.0585365853658536,0.1853658536585365,coarse_20_0009,mid_100_0091,fine_182_0137,,1,,,,1.0,0.0,0.0,0.0,1.0,0.0,acceptable
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0024,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_31b278973b__layout_top_left_bottom_left,raw_31b278973b,dup_exact_30bc26797ec5,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_31b278973b,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_1_2.jpg,gallery,정원,풍설기천년,,,0.0741791427135467,0.2795126438140869,0.2053335011005401,0.8390243649482727,0.1341463414634146,0.048780487804878,0.048780487804878,0.2195121951219512,coarse_20_0014,mid_100_0075,fine_182_0040,,0,semantic_mismatch,,건축물이 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0025,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_9b34fc0214__layout_top_left_bottom_left,raw_9b34fc0214,dup_exact_4f3e767139ec,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_9b34fc0214,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_1.jpg,gallery,정원,별유동천,,,0.0725058019161224,0.2792004644870758,0.2066946625709533,0.8341463208198547,0.4414634146341463,0.1219512195121951,0.7609756097560976,0.1219512195121951,coarse_20_0013,mid_100_0009,fine_182_0114,,0,semantic_mismatch,,건축물이 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0026,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_50d3d9c9da__layout_top_left_bottom_left,raw_50d3d9c9da,dup_exact_c0ae56ade264,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_50d3d9c9da,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_4_4.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_4_4.jpg,gallery,정원,풍설기천년,,,0.0711316466331482,0.2713934183120727,0.2002617716789245,0.7414634227752686,0.2902439024390243,0.0878048780487804,0.4926829268292683,0.0878048780487804,coarse_20_0014,mid_100_0083,fine_182_0075,,0,semantic_mismatch,,건축물이 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0027,cold_start,uncertainty,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_e1064a803d__layout_top_left_bottom_left,raw_e1064a803d,dup_exact_0ebb91e1a6e4,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_e1064a803d,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_2.jpg,gallery,정원,별유동천,,,0.0698630809783935,0.2729749679565429,0.2031118869781494,0.7609755992889404,0.0682926829268292,0.0097560975609756,0.1268292682926829,0.0097560975609756,coarse_20_0013,mid_100_0009,fine_182_0044,,0,semantic_mismatch,,건축물이 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0028,cold_start,uncertainty,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_d3c8b787fd__layout_top_left_bottom_left,raw_d3c8b787fd,dup_exact_7528fef6d0a8,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_d3c8b787fd,layout_top_left_bottom_left,gallery/건축/현암/space1_4_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/현암/space1_4_2.jpg,gallery,건축,현암,,,0.0695292502641677,0.2863326370716095,0.2168033868074417,0.9121951460838318,0.3024390243902439,0.2439024390243902,0.3609756097560975,0.2439024390243902,coarse_20_0009,mid_100_0073,fine_182_0079,,1,,,,1.0,0.0,0.0,0.0,1.0,0.0,acceptable
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0029,cold_start,uncertainty,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_572e8cc431__layout_top_left_bottom_left,raw_572e8cc431,dup_exact_b72fd4e92342,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_572e8cc431,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_8.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_8.jpg,gallery,건축,몽몽미방,,,0.06868577003479,0.2821652293205261,0.213479459285736,0.8634146451950073,0.2170731707317073,0.0097560975609756,0.0097560975609756,0.424390243902439,coarse_20_0004,mid_100_0001,fine_182_0019,,2,,,,1.0,0.0,0.0,0.0,1.0,0.0,accept
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0030,cold_start,random_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_c3f434c77f__layout_top_left_bottom_left,raw_c3f434c77f,dup_exact_25369eb1b632,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_c3f434c77f,layout_top_left_bottom_left,gallery/정원/몽몽미방/space7_3_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/몽몽미방/space7_3_3.jpg,gallery,정원,몽몽미방,,,0.0602135211229324,0.2552552819252014,0.1950417608022689,0.4487804770469665,0.3536585365853658,0.2341463414634146,0.2341463414634146,0.473170731707317,coarse_20_0019,mid_100_0063,fine_182_0043,,0,semantic_mismatch,,건축물이 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
