queue_id,queue_row_id,queue_stage,source_bucket,campaign_id,pair_id,image_id,duplicate_group_id,feature_snapshot_id,layout_spec_id,image_path,resolved_path,category,source_group,place_name,subject_name,diagnostic_model_score,clip_margin,clip_positive_max_sim,clip_negative_max_sim,clip_rank_percentile,required_region_safe_mean,required_region_safe_min,title_region_safe_score,info_region_safe_score,dinov2_cluster_id_coarse,dinov2_cluster_id_mid,dinov2_cluster_id_fine,preview_path,decision,issue_tags,preference_rank,notes,image_category_gallery,image_category_tree,image_category_flower,image_category_course,path_has_architecture,path_has_garden
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0011,cold_start,clip_high_model_low,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_fd605cb0e0__layout_top_left_bottom_left,raw_fd605cb0e0,dup_exact_400c7e08cd80,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_fd605cb0e0,layout_top_left_bottom_left,gallery/건축/와사/space6_4_6.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_6.jpg,gallery,건축,와사,,,0.07756361365318298,0.2697475254535675,0.19218391180038452,0.70243901014328,0.051219512195121955,0.03902439024390244,0.06341463414634146,0.03902439024390244,coarse_20_0004,mid_100_0011,fine_182_0162,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0012,cold_start,clip_high_model_low,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_bfd9e19ca6__layout_top_left_bottom_left,raw_bfd9e19ca6,dup_exact_4d9c41a09fcb,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_bfd9e19ca6,layout_top_left_bottom_left,gallery/건축/와사/space6_4_8.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_8.jpg,gallery,건축,와사,,,0.07750217616558075,0.289687842130661,0.21218566596508026,0.9317073225975037,0.08048780487804878,0.0,0.16097560975609757,0.0,coarse_20_0012,mid_100_0005,fine_182_0128,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0013,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_da7cf8faa0__layout_top_left_bottom_left,raw_da7cf8faa0,dup_exact_d4a27ecb7eca,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_da7cf8faa0,layout_top_left_bottom_left,gallery/건축/와사/space6_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/와사/space6_4_1.jpg,gallery,건축,와사,,,0.0719974935054779,0.28425493836402893,0.21225744485855103,0.8926829099655151,0.8121951219512196,0.7853658536585366,0.7853658536585366,0.8390243902439024,coarse_20_0012,mid_100_0005,fine_182_0039,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0014,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_81f6126162__layout_top_left_bottom_left,raw_81f6126162,dup_exact_172bd0780cb2,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_81f6126162,layout_top_left_bottom_left,gallery/건축/심포니6/space18_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/심포니6/space18_1_1.jpg,gallery,건축,심포니6,,,0.07213887572288513,0.29222530126571655,0.22008642554283142,0.9463414549827576,0.7926829268292683,0.7073170731707317,0.7073170731707317,0.8780487804878049,coarse_20_0016,mid_100_0028,fine_182_0029,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0015,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_29a21d3e23__layout_top_left_bottom_left,raw_29a21d3e23,dup_exact_e13651708537,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_29a21d3e23,layout_top_left_bottom_left,gallery/건축/첨단/space8_3_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/첨단/space8_3_2.jpg,gallery,건축,첨단,,,0.0678020715713501,0.282932311296463,0.21513023972511292,0.8780487775802612,0.6414634146341462,0.5658536585365853,0.5658536585365853,0.7170731707317073,coarse_20_0006,mid_100_0025,fine_182_0136,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0016,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_c52de39b35__layout_top_left_bottom_left,raw_c52de39b35,dup_exact_4b0f2c700545,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_c52de39b35,layout_top_left_bottom_left,gallery/건축/명정/space10_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/명정/space10_4_1.jpg,gallery,건축,명정,,,0.07375191152095795,0.28626543283462524,0.2125135213136673,0.9073171019554138,0.48292682926829267,0.44878048780487806,0.44878048780487806,0.5170731707317073,coarse_20_0006,mid_100_0013,fine_182_0174,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0017,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_c2c0208981__layout_top_left_bottom_left,raw_c2c0208981,dup_exact_e607ac9acfc1,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_c2c0208981,layout_top_left_bottom_left,gallery/정원/몽몽미방/space7_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/몽몽미방/space7_1_3.jpg,gallery,정원,몽몽미방,,,0.06131754815578461,0.26623210310935974,0.20491455495357513,0.6536585092544556,0.5341463414634147,0.43902439024390244,0.43902439024390244,0.6292682926829268,coarse_20_0011,mid_100_0016,fine_182_0015,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0018,cold_start,layout_safe_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_ad4baaeb29__layout_top_left_bottom_left,raw_ad4baaeb29,dup_exact_623a286a8631,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_ad4baaeb29,layout_top_left_bottom_left,gallery/건축/명정/명정.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/명정/명정.jpg,gallery,건축,명정,,,0.07615922391414642,0.28306764364242554,0.2069084197282791,0.8829268217086792,0.5853658536585367,0.37073170731707317,0.37073170731707317,0.8,coarse_20_0006,mid_100_0013,fine_182_0049,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0019,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_4e6c171e96__layout_top_left_bottom_left,raw_4e6c171e96,dup_exact_d52b72f2194c,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_4e6c171e96,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_5.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_5.jpg,gallery,건축,몽몽미방,,,0.07686011493206024,0.2777442932128906,0.20088417828083038,0.8195121884346008,0.12682926829268293,0.03902439024390244,0.2146341463414634,0.03902439024390244,coarse_20_0012,mid_100_0033,fine_182_0032,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0020,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_39a0295efc__layout_top_left_bottom_left,raw_39a0295efc,dup_exact_781f043e9a4b,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_39a0295efc,layout_top_left_bottom_left,gallery/정원/유원/space5_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/유원/space5_1_1.jpg,gallery,정원,유원,,,0.0757911205291748,0.2817600667476654,0.2059689462184906,0.8585366010665894,0.1975609756097561,0.15609756097560976,0.23902439024390243,0.15609756097560976,coarse_20_0015,mid_100_0051,fine_182_0176,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0021,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_9d0d132603__layout_top_left_bottom_left,raw_9d0d132603,dup_exact_6e9a8dfc5211,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_9d0d132603,layout_top_left_bottom_left,gallery/건축/유원/space5_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_4_1.jpg,gallery,건축,유원,,,0.07490172982215881,0.2756999433040619,0.20079821348190308,0.7756097316741943,0.13902439024390245,0.1073170731707317,0.17073170731707318,0.1073170731707317,coarse_20_0015,mid_100_0055,fine_182_0070,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0022,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_61fc86118e__layout_top_left_bottom_left,raw_61fc86118e,dup_exact_dd008cd5d594,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_61fc86118e,layout_top_left_bottom_left,gallery/건축/유원/space5_4_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_4_3.jpg,gallery,건축,유원,,,0.07485531270503998,0.28484559059143066,0.20999027788639069,0.8975609540939331,0.24146341463414633,0.16097560975609757,0.32195121951219513,0.16097560975609757,coarse_20_0003,mid_100_0014,fine_182_0022,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0023,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_06196affb7__layout_top_left_bottom_left,raw_06196affb7,dup_exact_5c44d29c6405,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_06196affb7,layout_top_left_bottom_left,gallery/건축/소요헌/space3_4_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/소요헌/space3_4_2.jpg,gallery,건축,소요헌,,,0.07453775405883789,0.27544718980789185,0.20090943574905396,0.7707316875457764,0.12195121951219512,0.058536585365853655,0.058536585365853655,0.18536585365853658,coarse_20_0009,mid_100_0091,fine_182_0137,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0024,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_31b278973b__layout_top_left_bottom_left,raw_31b278973b,dup_exact_30bc26797ec5,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_31b278973b,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_1_2.jpg,gallery,정원,풍설기천년,,,0.07417914271354675,0.2795126438140869,0.20533350110054016,0.8390243649482727,0.13414634146341464,0.04878048780487805,0.04878048780487805,0.21951219512195122,coarse_20_0014,mid_100_0075,fine_182_0040,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0025,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_9b34fc0214__layout_top_left_bottom_left,raw_9b34fc0214,dup_exact_4f3e767139ec,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_9b34fc0214,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_1.jpg,gallery,정원,별유동천,,,0.07250580191612244,0.2792004644870758,0.20669466257095337,0.8341463208198547,0.44146341463414634,0.12195121951219512,0.7609756097560976,0.12195121951219512,coarse_20_0013,mid_100_0009,fine_182_0114,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0026,cold_start,cluster_diversity,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_50d3d9c9da__layout_top_left_bottom_left,raw_50d3d9c9da,dup_exact_c0ae56ade264,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_50d3d9c9da,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_4_4.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_4_4.jpg,gallery,정원,풍설기천년,,,0.0711316466331482,0.27139341831207275,0.20026177167892456,0.7414634227752686,0.29024390243902437,0.08780487804878048,0.4926829268292683,0.08780487804878048,coarse_20_0014,mid_100_0083,fine_182_0075,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0027,cold_start,uncertainty,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_e1064a803d__layout_top_left_bottom_left,raw_e1064a803d,dup_exact_0ebb91e1a6e4,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_e1064a803d,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_2.jpg,gallery,정원,별유동천,,,0.06986308097839355,0.27297496795654297,0.20311188697814941,0.7609755992889404,0.06829268292682927,0.00975609756097561,0.12682926829268293,0.00975609756097561,coarse_20_0013,mid_100_0009,fine_182_0044,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0028,cold_start,uncertainty,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_d3c8b787fd__layout_top_left_bottom_left,raw_d3c8b787fd,dup_exact_7528fef6d0a8,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_d3c8b787fd,layout_top_left_bottom_left,gallery/건축/현암/space1_4_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/현암/space1_4_2.jpg,gallery,건축,현암,,,0.06952925026416779,0.2863326370716095,0.2168033868074417,0.9121951460838318,0.3024390243902439,0.24390243902439024,0.36097560975609755,0.24390243902439024,coarse_20_0009,mid_100_0073,fine_182_0079,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0029,cold_start,uncertainty,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_572e8cc431__layout_top_left_bottom_left,raw_572e8cc431,dup_exact_b72fd4e92342,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_572e8cc431,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_8.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_8.jpg,gallery,건축,몽몽미방,,,0.06868577003479004,0.2821652293205261,0.21347945928573608,0.8634146451950073,0.21707317073170732,0.00975609756097561,0.00975609756097561,0.424390243902439,coarse_20_0004,mid_100_0001,fine_182_0019,,,,,,1.0,0.0,0.0,0.0,1.0,0.0
review_queue_phase1b_v1__phase1b_architecture_exhibition_visit,review_queue_phase1b_v1__phase1b_architecture_exhibition_visit_0030,cold_start,random_coverage,phase1b_architecture_exhibition_visit,phase1b_architecture_exhibition_visit__raw_c3f434c77f__layout_top_left_bottom_left,raw_c3f434c77f,dup_exact_25369eb1b632,feat_v2_2_1__phase1b_architecture_exhibition_visit__raw_c3f434c77f,layout_top_left_bottom_left,gallery/정원/몽몽미방/space7_3_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/몽몽미방/space7_3_3.jpg,gallery,정원,몽몽미방,,,0.060213521122932434,0.2552552819252014,0.19504176080226898,0.44878047704696655,0.35365853658536583,0.23414634146341462,0.23414634146341462,0.47317073170731705,coarse_20_0019,mid_100_0063,fine_182_0043,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
